9032484,10155,11909,2457399.55671296,23200.0,0,1,16202.5007707971,-9217.44701642289,16197.5415796187,0.186337267958929,1.90216897806538,-3.63190789211376,25819.1438652155,0.724267251210481,1.08698743873796,4.64548222138779,3.09851752707703,3.94482370396046,-9761.78580448489,-20654.6393381718,38842.5094066012,1.45314470342702,-0.324449273707224,0.814086185703035,26911.9248499847,0.713579619132685,1.09584224823293,4.60082150241221,3.20691634170556,3.00452144075559,26514.8806614331,0.730028083179697,1.07643309651929,4.6233777134637,3.11179131495967,3.96069177207079,-0.0256894155283368,0.0638820653285226,-0.0229038668054349,0.0347859384614648,0.0894112588341477,0.125013809496277,0.230147970688549,0.230147970688549
12219982,11909,10155,2457399.55671296,22400.0,0,1,17331.5477600133,-7081.03955984381,15958.6505875636,-0.0143982700663111,1.92043292539136,-3.72905364813624,26911.8874841282,0.713477323301538,1.09590693873163,4.60097148909849,3.20736579511378,4.00633569388606,-9078.78287871408,-19573.991227507,37962.1253085477,1.46076395390466,-0.434393276794676,0.704504954428793,25819.2961592052,0.72437986227143,1.08691020469205,4.64535663290919,3.09795781293979,3.01933253092483,26215.4192061715,0.707910859027857,1.1056270034969,4.62318826479236,3.19580167692485,3.98935655963405,0.0279062065245586,-0.0572728981419157,0.0237778279301284,-0.0373210153891288,-0.0969476937066044,-0.12856309597818,0.233290581539054,0.233290581539054
12460000,12159,9980,2457399.55671296,29600.0,0,1,-26284.4473719182,1863.00355045791,23696.1857558978,-0.150728502173126,-1.22493605935306,2.37905026029265,26030.9013385596,0.674844148460286,1.12402846441685,4.45231696049913,2.62543228468487,2.66608139026199,-6667.28010527821,7141.30738831073,-4511.07962683606,-6.49368402353315,2.185821093888,3.26875749375005,24228.9229353245,0.714768643964458,1.0897712652316,4.36196684429175,2.56526003452013,1.42868076881262,24632.8301706123,0.712609642032791,1.08087867780074,4.39600289851898,2.57067203553344,2.74712534742922,-0.0886655287873828,-0.00261475594509664,-0.199649260269744,0.0254317067629994,0.109483759813824,-0.0614423710211387,0.346564114400156,0.346564114400156
8292495,9980,12159,2457399.55671296,27600.0,0,1,-25990.6039567817,3674.38222570136,21173.2866762497,-0.491665125924595,-1.1540042505122,2.36757447170783,24216.3304416862,0.714652349263116,1.08972557680538,4.3616644223192,2.56655933125973,2.70849440313415,10579.0964376302,-12168.3234288892,11168.8282555056,0.978672141083442,1.9443250330188,-4.53797732404029,26031.798834192,0.674825006237559,1.12404180181716,4.45236442159455,2.62469153541815,4.28907532883501,25738.8828436334,0.660251450564119,1.13437112654366,4.43744497621611,2.61542673273929,2.61106524355377,0.148593185744917,-0.0347176794097408,0.20570795435938,-0.0537164120986926,0.0922065056390098,0.00746128736806373,0.363099672948974,0.363099672948974
6615000,8621,15387,2457399.55671296,29600.0,0,1,-28554.1213336624,-17025.2323210128,-11148.7797941183,-0.27320754862504,-2.41424684791288,-0.917128452417777,24926.2749891965,0.719240026937695,0.381042021335219,1.44504215976144,5.8288922983009,2.72204938234542,10261.7489281123,-7825.74528525193,-2398.01555031447,-0.0436113761378819,5.98199128003225,2.77950049151074,23144.8275905048,0.708937360337914,0.448398590242226,1.31009743529305,6.02822119955522,4.53809141900878,25676.6232393289,0.738419058022005,0.442525758545572,1.28020847397592,6.03460257846559,2.69817344879738,-0.123705850602888,0.0185488880416336,-0.229499896418545,0.0971134182985766,-0.133027146940232,-0.0127452901843368,0.426571861172643,0.426571861172643
5245041,8018,7800,2457399.5,26000.0,0,1,26592.0521578248,-7038.7938749039,35119.8838542749,0.0179060390333852,1.20936902362974,1.25921430495429,26892.8882613391,0.745789468252488,1.08366876391697,4.43022104897044,5.28171647040556,2.95225284045331,1615.52897201407,17170.6962993102,23392.0642557213,-1.89584106506723,-0.202265704016847,-2.99693428855113,26907.3752602625,0.744357258893487,1.08605215928812,4.47868238973109,5.41423289739151,3.80356237629068,28232.1235882346,0.754162369114148,1.11448301831149,4.47992339108074,5.34711453562941,2.87282040703841,0.11935405787931,-0.0913615204291793,0.316485130881504,-0.0919598080828716,-0.0304100077468822,0.169820031732616,0.545864238129513,0.545864238129513
4752531,7800,8018,2457399.5,22000.0,0,1,25812.169763818,-7416.29275303148,28295.067982766,0.463440287538054,1.11524343955577,2.04046919706014,26908.6794733221,0.744364793812322,1.08609561107349,4.4783244590937,5.41527116265355,2.76579190326041,3373.50065514454,15912.9431102845,21537.4277739079,-2.03294710987051,-0.0182818964999323,-3.25283556341195,26891.2095859614,0.745738309318558,1.08365089818198,4.43055488686842,5.2808068194847,3.86746876447039,25311.3805683886,0.734127842575523,1.05260075934162,4.43179178429001,5.3590146731013,2.8393761201045,-0.11756595248433,0.0941393755741848,-0.278359937850997,0.100503885438082,0.0313948268684029,-0.213938509180053,0.554939349577188,0.554939349577188
12442847,12159,8701,2457399.50694444,28400.0,0,1,-22898.6660925175,6720.56254074008,11386.8812210211,-1.60247940128473,-0.947994182915416,3.37208866634102,26032.7308180471,0.674806705216735,1.12407061879301,4.45242976026527,2.62551479467515,2.32855763201668,3204.11875911039,-19094.6106678798,31610.5669345879,1.63607864236682,0.459881892810939,-1.80731073424276,25965.1732683118,0.733832561144848,1.07770280389798,4.56869483778043,2.80732263241703,3.53863902445177,27692.4782488522,0.658146392643202,1.12657469238789,4.5440914676028,2.62702164352289,2.23624664494287,0.0290236774873136,-0.0747519219472684,0.125558857955884,-0.128346479737778,0.365310369996951,0.190190417431045,0.580370181323561,0.580370181323561
6806288,8701,12159,2457399.52893519,24800.0,0,1,-20232.7826298501,832.945845692084,10854.5334733838,-1.69404294558965,-1.54707266656648,3.75294950232399,25967.7527116847,0.733735329971578,1.07783175643359,4.56846852673502,2.80835637520315,2.2807529197615,1973.65250144762,-16697.4575957182,28263.4375069101,1.92604997669556,0.161217551493794,-2.2785970363845,26029.6619005818,0.674891869141627,1.12397765793341,4.45251346693654,2.62483318565088,3.70933806089768,24327.3243095327,0.745898187125584,1.07902821804409,4.48722988879118,2.80921868041279,2.3615839351892,-0.0384619432934992,0.0877097730963152,-0.122320193496789,0.137871921259622,-0.402218867245742,-0.195077986388228,0.623160766223574,0.623160766223574
6917500,8701,17081,2457399.55671296,29600.0,0,1,-22774.8827400597,-2861.66265372559,18902.2078217933,-0.548864131497249,-1.5053414355933,2.98192072430284,25965.8911120249,0.733752499306638,1.07778667546058,4.56838990249495,2.80828668879515,2.52093832405421,14888.3905912595,-20965.8678151469,26066.8348639637,1.10229837064854,0.7284208569287,-2.29381338786903,26996.5689312371,0.668319090018709,1.11515671500843,4.88531247832961,2.70813018103869,3.62410474955913,28555.171110241,0.653374584786438,1.0619563808993,4.76866959066373,2.78930255576413,2.32977601373265,0.299563576614721,-0.253597382167159,0.131775974383719,-0.102012206602295,-0.21841048636134,0.0441949513622411,0.659099977447841,0.659099977447841
